genre1,year,obs,profit_sum,profit_mean
Drama,2002,0.2941176470588236,1.9397985106948576,1.2716624855369356
Drama,2003,0.3076923076923077,-0.629021622153525,-0.7163106522350485
Drama,2004,-0.5,1.2970697178871076,3.5941394357742142
Drama,2005,-0.0714285714285714,-0.40761081311810354,-0.3620424141271884
Drama,2006,0.16666666666666674,-0.15381575694053495,-0.27469922023474436
Drama,2007,-0.07692307692307687,-0.23602045314463171,-0.17235549090668434
Drama,2008,-0.1333333333333333,0.7289342682911837,0.9949241557205966
Drama,2009,0.22222222222222232,0.36461903025524434,0.11650647929974522
Drama,2010,0.0,-0.19969278954283387,-0.19969278954283387
Drama,2011,0.30434782608695654,-0.29559579078165743,-0.45995677293260406
Drama,2012,-0.3783783783783784,0.3055491963135284,1.1002313158087196
Drama,2013,0.7619047619047619,1.3899190363892138,0.35644053416685084
Drama,2014,-0.045454545454545414,-0.7454224137408464,-0.7332996715380296
Drama,2015,4.5,3.1994050839628194,-0.23647180291585101
Drama,2016,0.33333333333333326,-0.20075664673766236,-0.4005674850532468
Drama,2017,0.0,-0.2551470329214709,-0.2551470329214709
Drama,2018,2.0,1031.7600320530762,343.25334401769203
Family,2002,-0.5,-0.8976101719197414,-0.7952203438394828
Family,2003,1.0,-119.88842418990761,-60.444212094953805
Family,2004,0.0,-1.0028341507129104,-1.0028341507129104
Family,2005,-0.5,-5.32959686052091,-9.65919372104182
Family,2006,1.0,-3.1160233102172303,-2.058011655108615
Family,2007,-0.5,-0.7377028761668288,-0.47540575233365767
Family,2008,0.0,-0.6084485908185417,-0.6084485908185417
Family,2009,-0.9545454545454546,-0.9999027227821871,-0.9978599012081165
Family,2011,1.0,3.0692222389685577,1.0346111194842789
Family,2012,-0.5,1.9176825491672558,4.835365098334512
Family,2014,1.0,-0.9048915815681449,-0.9524457907840724
Fantasy,2001,-0.5,-1.0060346635930157,-1.0120693271860315
Fantasy,2002,-0.5,0.15129778592601695,1.302595571852034
Fantasy,2003,3.0,19.430579537126984,4.107644884281746
Fantasy,2004,-0.6666666666666667,-0.7986477175677406,-0.3959431527032218
Fantasy,2006,0.5,-0.737702448199818,-0.8251349654665454
Fantasy,2007,1.0,6.000920281233258,2.500460140616629
Fantasy,2008,4.0,-234.3209297093675,-47.664185941873505
Fantasy,2009,-0.5,0.06251198315562134,1.1250239663112427
Fantasy,2010,0.0,1.0326082336858327,1.0326082336858327
Fantasy,2011,-0.5,-0.8250412335718198,-0.6500824671436396
Fantasy,2012,0.0,0.5990607398110013,0.5990607398110013
Fantasy,2013,1.0,-0.8569612243961131,-0.9284806121980566
Fantasy,2014,-0.33333333333333337,2.145560926617234,3.7183413899258504
Fantasy,2015,2.0,7.194589059166564,1.7315296863888547
History,2001,-0.5,0.48723765740805614,1.9744753148161123
History,2008,0.0,-0.8881492843248378,-0.8881492843248378
History,2012,1.0,-23.245723544027726,-12.122861772013863
History,2013,-0.5,-1.0350913197784324,-1.0701826395568648
History,2014,-0.6,-0.758634394309111,-0.39658598577277726
Horror,2001,-0.8,-1.0076778191836022,-1.0383890959180113
Horror,2002,-0.16666666666666663,0.36676552158096287,0.6401186258971556
Horror,2003,-0.16666666666666663,-0.6637521970520244,-0.5965026364624292
Horror,2004,-0.1428571428571429,0.5492596261550362,0.8074695638475422
Horror,2005,0.16666666666666674,0.002818024709217326,-0.1404416931063852
Horror,2006,-0.4545454545454546,-0.5692183933879231,-0.21023372121119255
Horror,2007,1.2000000000000002,2.8985713971140177,0.7720779077790989
Horror,2008,0.0,-0.5961635852124454,-0.5961635852124454
Horror,2009,6.0,-418.8297794114382,-60.68996848734832
Horror,2010,-0.33333333333333337,0.2614557328628999,0.8921835992943499
Horror,2011,6.0,1.445862997051111,-0.6505910004212698
Horror,2012,0.0,-0.5722119498443925,-0.5722119498443925
Horror,2013,0.0,-0.12145485818534218,-0.12145485818534207
Horror,2014,0.8,1.0403220621038098,0.13351225672433875
Horror,2015,1.5,-0.2353434506106098,-0.6941373802442439
Horror,2016,-0.7142857142857143,3.5188850052165606,14.816097518257964
Horror,2018,0.0,0.07113532453590765,0.07113532453590765
Music,2001,0.0,-3.115999632313702,-3.115999632313702
Music,2004,0.0,-1.256125106661663,-1.256125106661663
Music,2008,0.0,-4.194770718668005,-4.194770718668005
Music,2010,0.0,-1.6868942828404672,-1.6868942828404672
Music,2012,-0.5,-11.718214735004526,-22.436429470009053
Music,2013,-0.7142857142857143,-1.021311661124786,-1.0745908139367517
Mystery,2001,1.0,1.2964959814673969,0.14824799073369843
Mystery,2003,-0.5,-0.7192927555834068,-0.43858551116681366
Mystery,2004,1.0,0.6101879283746503,-0.19490603581267485
Mystery,2005,0.0,-0.3119787792859954,-0.3119787792859954
Mystery,2007,-0.5,-1.5529166466924365,-2.105833293384873
Mystery,2008,1.0,0.5656550354606118,-0.2171724822696941
Mystery,2009,-0.5,-3.69671845034703,-6.39343690069406
Mystery,2010,0.0,3.807351093685914,3.807351093685914
Mystery,2011,-0.5,-1.006077399567031,-1.0121547991340616
Mystery,2014,0.0,0.44700150293884033,0.44700150293884033
Mystery,2016,1.0,0.6528572166234929,-0.17357139168825353
Romance,2002,2.0,-0.7226687184466206,-0.9075562394822069
Romance,2003,-0.6666666666666667,-0.09376968884959958,1.7186909334512013
Romance,2004,0.5,0.006563255283089431,-0.32895782981127364
Romance,2005,-0.33333333333333337,-0.7746655560929837,-0.6619983341394755
Romance,2006,0.5,2.4998291103646064,1.3332194069097376
Romance,2008,-0.33333333333333337,-0.7385604796470467,-0.6078407194705702
Romance,2009,2.0,-20.387124138041425,-7.462374712680475
Romance,2010,-0.5,-1.1003381153938623,-1.2006762307877248
Romance,2011,-0.33333333333333337,0.9397459463552627,1.9096189195328939
Romance,2012,0.5,-0.3303235919258668,-0.5535490612839111
Romance,2013,-0.5,0.6997126250137096,2.399425250027419
Romance,2014,1.0,-0.8856950891937969,-0.9428475445968985
Romance,2015,1.0,-33.47360281900883,-17.236801409504416
Science Fiction,2002,-0.5,-0.9459586099168465,-0.8919172198336931
Science Fiction,2004,-0.33333333333333337,-0.8164636798317829,-0.7246955197476743
Science Fiction,2005,2.0,687.9176283929057,228.6392094643019
Science Fiction,2006,0.0,-1.0164829193768665,-1.0164829193768665
Science Fiction,2007,-0.8,-1.027989266193311,-1.1399463309665552
Science Fiction,2008,0.0,0.8750718258577463,0.8750718258577463
Science Fiction,2009,3.0,18.539639931943515,3.884909982985879
Science Fiction,2010,0.0,-0.8551961365953109,-0.8551961365953109
Science Fiction,2012,0.25,1.0893830121181494,0.6715064096945196
Science Fiction,2013,0.19999999999999996,-0.5616737987456866,-0.6347281656214054
Science Fiction,2014,0.6666666666666667,4.783886690889706,2.4703320145338235
Science Fiction,2015,0.0,32.72232389356631,32.72232389356631
Science Fiction,2018,-0.8333333333333334,-0.6293146180795872,1.2241122915224767
Thriller,2001,0.33333333333333326,4.0294311775254235,2.7720733831440674
Thriller,2002,2.0,23.713360942272885,7.237786980757628
Thriller,2003,-0.6666666666666667,-0.9794602528792682,-0.9383807586378047
Thriller,2004,0.5,-4.267513065870452,-3.1783420439136347
Thriller,2005,-0.6,-2.123095841418207,-3.8077396035455173
Thriller,2007,1.5,0.10784872971871762,-0.556860508112513
Thriller,2008,-0.25,-0.9041588188623342,-0.8722117584831122
Thriller,2009,-0.375,-0.7638691956427949,-0.6221907130284718
Thriller,2010,-0.6,-0.7328857854048862,-0.3322144635122155
Thriller,2011,0.0,3.657200010271324,3.657200010271324
Thriller,2012,0.0,6.041781731988442,6.041781731988442
Thriller,2013,1.0,-0.9252925232463255,-0.9626462616231628
Thriller,2014,0.0,0.826296442662356,0.826296442662356
Thriller,2015,3.0,0.49109770989990253,-0.6272255725250244
Thriller,2016,0.0,10.405144546331941,10.405144546331941
War,2002,-0.6666666666666667,-1.0781682727780515,-1.2345048183341543
War,2008,0.0,-2.5470028950502748,-2.5470028950502748
War,2011,0.0,-3.5241409687512117,-3.5241409687512117
War,2013,0.0,-2.9081435220310787,-2.9081435220310787
War,2014,3.0,17.49825080400964,3.62456270100241
Western,2003,-0.5,-1.4167961351423926,-1.833592270284785
Western,2004,-0.5,-1.1574818674044556,-1.3149637348089114
Western,2015,0.0,7.595731476816081,7.595731476816081
